1000 100700
120 239 5326
51 240 8230
34 241 1032
192 242 5046
9 243 6728
92 244 2496
170 245 7929
68 246 6157
165 247 1548
88 248 5151
149 249 6594
46 250 3002
187 251 5523
235 252 8163
80 253 5483
44 254 2812
69 255 8657
9 256 7705
219 257 2866
107 258 9295
91 259 632
203 260 1221
187 261 8601
134 262 3451
20 263 1723
249 264 8621
149 265 3422
166 266 813
121 267 5495
76 268 8510
97 269 9220
198 270 1683
160 271 2431
176 272 5844
264 273 9908
45 274 913
151 275 5587
206 276 4347
259 277 2699
55 278 309
164 279 321
127 280 5649
2 281 3866
41 282 9825
153 283 220
136 284 7178
198 285 1404
68 286 3382
76 287 445
231 288 2569
211 289 9393
143 290 1372
250 291 7897
139 292 1581
259 293 5324
29 294 4669
97 295 4831
41 296 1336
274 297 2157
284 298 4335
28 299 8856
103 300 7068
278 301 1484
193 302 7113
120 303 7625
185 304 8524
98 305 2770
176 306 9264
54 307 911
114 308 7623
88 309 6406
15 310 338
180 311 6304
13 312 4098
299 313 5023
165 314 4075
166 315 7253
284 316 8424
75 317 8377
9 318 5782
35 319 3841
14 320 5551
126 321 2002
92 322 4242
252 323 7323
112 324 8706
282 325 8779
35 326 1529
116 327 9199
50 328 9841
318 329 5581
203 330 5902
307 331 4403
197 332 2186
29 333 4252
40 334 1403
209 335 6042
133 336 803
88 337 7306
276 338 2712
338 339 6043
195 340 9023
171 341 3931
338 342 5399
196 343 2050
243 344 2255
156 345 1180
52 346 9746
227 347 5976
83 348 5732
130 349 8521
100 350 1023
47 351 3706
10 352 9475
80 353 1346
176 354 289
109 355 8635
96 356 2024
22 357 471
115 358 7601
102 359 3957
25 360 4250
149 361 189
206 362 3818
220 363 9918
77 364 5994
233 365 7008
234 366 8147
16 367 2615
10 368 1190
205 369 4861
104 370 6007
158 371 328
339 372 1613
220 373 271
74 374 5836
199 375 1892
284 376 5516
21 377 2725
35 378 4073
273 379 9121
144 380 4971
304 381 1331
252 382 4674
7 383 1948
77 384 4993
227 385 8749
160 386 3283
321 387 595
196 388 8212
80 389 7320
196 390 6420
89 391 3830
19 392 1226
373 393 332
161 394 2934
62 395 6160
103 396 2608
346 397 3468
357 398 8339
150 399 9696
380 400 7999
209 401 7591
307 402 2648
99 403 8304
113 404 4717
121 405 4261
238 406 8853
275 407 2695
301 408 6864
11 409 9603
115 410 2271
295 411 5110
390 412 2071
107 413 522
80 414 663
130 415 1396
209 416 2663
118 417 9618
142 418 1230
251 419 6439
178 420 7336
208 421 1632
293 422 3402
51 423 6136
199 424 4190
8 425 4746
255 426 5639
405 427 5422
99 428 2397
5 429 4682
419 430 413
190 431 7187
0 432 7681
50 433 8129
210 434 3994
393 435 1390
121 436 6306
380 437 4795
318 438 6687
404 439 7110
91 440 3332
328 441 4099
148 442 4772
203 443 2875
222 444 3534
282 445 3377
41 446 7569
88 447 2183
432 448 7533
115 449 9347
108 450 1744
289 451 1815
231 452 1496
434 453 3567
359 454 274
354 455 294
146 456 6022
384 457 5585
433 458 5340
431 459 2599
392 460 8754
419 461 4627
324 462 2797
247 463 5167
283 464 5650
130 465 1733
180 466 876
26 467 2074
385 468 7892
11 469 9543
23 470 7283
268 471 9319
357 472 4952
162 473 6120
321 474 6959
194 475 9166
455 476 9459
110 477 2589
343 478 7431
234 479 614
257 480 6218
283 481 1727
319 482 9900
455 483 5227
285 484 5966
40 485 6113
178 486 1994
116 487 9818
418 488 4270
339 489 9956
157 490 2456
70 491 8753
71 492 7360
477 493 8300
144 494 8961
30 495 9017
133 496 9616
264 497 952
328 498 7707
181 499 607
11 500 1924
113 501 6177
139 502 7469
142 503 3297
137 504 6210
314 505 979
441 506 1403
414 507 8372
130 508 9051
175 509 611
437 510 7036
467 511 552
87 512 6481
355 513 9853
458 514 8602
437 515 968
163 516 2841
351 517 2556
375 518 6176
168 519 6826
253 520 8851
230 521 3949
330 522 2897
192 523 7175
372 524 7953
175 525 2319
117 526 4964
232 527 7048
117 528 5415
422 529 2782
285 530 9093
282 531 4188
147 532 1676
89 533 6090
69 534 8627
138 535 3555
250 536 7
112 537 9680
122 538 2603
27 539 4829
168 540 8648
42 541 6497
116 542 1728
334 543 7288
82 544 9314
427 545 9535
200 546 1437
410 547 4564
510 548 7174
5 549 6448
128 550 5015
263 551 9039
507 552 2259
175 553 9174
29 554 9056
113 555 1953
168 556 8595
182 557 8015
204 558 9505
128 559 627
246 560 5338
286 561 8324
185 562 8946
342 563 8656
365 564 3643
294 565 615
147 566 4869
395 567 8398
368 568 4108
538 569 1696
367 570 4217
126 571 7639
91 572 2230
225 573 5254
97 574 1698
524 575 3924
393 576 3514
345 577 5203
195 578 8045
572 579 714
131 580 5623
91 581 4084
510 582 9709
485 583 9283
325 584 2270
550 585 1793
284 586 3291
140 587 9032
359 588 2442
75 589 7027
216 590 6470
305 591 6806
485 592 8963
561 593 4939
418 594 2096
313 595 2676
285 596 2430
559 597 9745
266 598 3711
295 599 5673
439 600 99
333 601 261
431 602 8800
13 603 7984
247 604 4441
254 605 9681
478 606 789
192 607 243
439 608 2770
217 609 8318
474 610 1974
22 611 3726
492 612 7590
395 613 9463
53 614 7383
328 615 7490
94 616 7145
375 617 4053
183 618 3914
344 619 9782
202 620 7006
441 621 9402
168 622 9982
346 623 3447
404 624 6481
516 625 912
144 626 8400
563 627 4435
157 628 8148
178 629 3357
20 630 9244
121 631 1025
328 632 4844
338 633 142
46 634 42
540 635 8938
574 636 6108
14 637 4718
47 638 7792
511 639 4092
37 640 5237
626 641 8277
349 642 1041
582 643 459
358 644 8867
203 645 1769
515 646 515
206 647 5202
446 648 3338
529 649 8317
184 650 3677
295 651 7060
279 652 5930
16 653 4187
267 654 1950
430 655 6851
196 656 4532
89 657 2607
103 658 9353
38 659 824
460 660 6305
102 661 4932
415 662 7813
120 663 8644
144 664 4437
212 665 7932
656 666 7503
105 667 7783
436 668 2255
402 669 4292
312 670 246
199 671 5256
433 672 5619
368 673 5825
534 674 198
556 675 5762
272 676 7777
303 677 5334
524 678 8857
235 679 2572
363 680 5699
21 681 3600
615 682 758
295 683 3778
514 684 3250
302 685 2525
360 686 2117
223 687 1881
141 688 4530
165 689 4125
316 690 7203
245 691 9133
122 692 199
421 693 7774
28 694 6184
105 695 4519
143 696 659
472 697 4829
146 698 3851
36 699 825
10 700 2622
111 701 663
423 702 735
333 703 1836
134 704 9748
25 705 8959
446 706 6890
109 707 411
204 708 3816
92 709 2114
119 710 3862
184 711 7866
595 712 178
527 713 4603
525 714 2245
306 715 3963
559 716 164
302 717 3251
110 718 609
461 719 4594
40 720 3496
148 721 9464
80 722 6557
509 723 1238
200 724 5810
121 725 3730
347 726 2224
572 727 2195
43 728 9933
268 729 1917
65 730 4593
117 731 705
81 732 4682
443 733 6267
239 734 5689
546 735 9126
725 736 1666
191 737 1341
32 738 8918
411 739 1553
306 740 8796
653 741 6654
259 742 5603
388 743 9466
123 744 9033
521 745 3243
165 746 129
213 747 6324
522 748 4301
345 749 991
191 750 2985
683 751 7366
197 752 7385
302 753 7175
480 754 8499
279 755 290
517 756 9193
49 757 4414
744 758 8073
548 759 1015
623 760 4778
32 761 7954
686 762 321
560 763 6216
392 764 9160
242 765 8065
713 766 6683
396 767 988
756 768 3202
77 769 3201
26 770 4797
317 771 5643
564 772 488
406 773 3566
743 774 2202
767 775 368
321 776 8535
380 777 2688
486 778 9781
389 779 318
541 780 1487
215 781 6752
70 782 7783
420 783 6515
515 784 6920
263 785 7520
693 786 7194
13 787 9906
236 788 6372
589 789 4925
100 790 5814
584 791 6880
407 792 7765
315 793 9654
359 794 1436
4 795 4617
132 796 8052
759 797 4386
540 798 4232
585 799 3732
112 800 6054
774 801 4750
42 802 6623
396 803 3881
543 804 8765
251 805 7493
194 806 1751
592 807 5190
756 808 9169
225 809 3890
212 810 947
153 811 4709
415 812 13
185 813 1021
285 814 6572
143 815 2435
376 816 5921
613 817 2135
49 818 9005
2 819 5858
489 820 5727
500 821 71
787 822 5652
179 823 5499
762 824 7973
477 825 4464
773 826 5397
651 827 6447
467 828 5136
420 829 4275
446 830 4094
502 831 2491
825 832 6368
428 833 2085
539 834 5429
735 835 158
138 836 4243
241 837 5583
496 838 6736
99 839 9669
798 840 8344
718 841 4619
820 842 1229
279 843 8640
214 844 7402
17 845 9363
459 846 6500
91 847 2219
413 848 2131
813 849 6180
32 850 4102
785 851 260
207 852 2897
3 853 3083
161 854 6587
716 855 8138
526 856 9941
716 857 5859
20 858 6447
294 859 2840
155 860 8997
534 861 9336
178 862 6069
554 863 97
423 864 1821
528 865 5599
330 866 9049
112 867 1487
723 868 9425
799 869 2460
344 870 961
108 871 2664
155 872 5595
786 873 994
741 874 2072
214 875 5189
378 876 9680
546 877 509
539 878 5341
778 879 4784
525 880 553
380 881 3007
761 882 573
353 883 8264
847 884 8159
426 885 6843
563 886 9585
467 887 9877
169 888 5125
376 889 1113
189 890 7855
426 891 5338
123 892 8540
127 893 8082
318 894 5294
817 895 8461
76 896 1198
493 897 886
890 898 2478
623 899 951
464 900 2343
870 901 7693
72 902 8974
838 903 662
672 904 289
482 905 1518
178 906 7252
289 907 7441
241 908 3137
423 909 6961
760 910 9045
198 911 8502
373 912 9274
596 913 1308
513 914 1037
123 915 7241
579 916 6335
266 917 7601
843 918 3253
609 919 357
764 920 5856
696 921 1591
399 922 6652
840 923 8209
134 924 1012
865 925 2775
125 926 6045
512 927 2449
53 928 6471
482 929 2154
741 930 735
549 931 3134
929 932 2699
559 933 5769
410 934 7987
673 935 4773
300 936 1830
61 937 3613
726 938 3863
934 939 7048
227 940 8600
811 941 8083
873 942 1790
102 943 1325
249 944 7799
184 945 4782
156 946 1753
181 947 8476
654 948 9172
114 949 1197
378 950 2016
495 951 7034
47 952 1789
771 953 5528
844 954 863
825 955 3256
634 956 2512
901 957 8778
894 958 8035
505 959 6256
97 960 7383
301 961 8132
352 962 4223
309 963 2069
958 964 513
752 965 8560
192 966 2302
759 967 237
504 968 2366
47 969 2648
248 970 5799
969 971 5296
882 972 8202
687 973 5693
431 974 8523
236 975 3414
410 976 7878
64 977 4287
2 978 4233
540 979 1356
686 980 242
101 981 1781
362 982 6784
959 983 933
710 984 8862
765 985 3312
146 986 9251
922 987 7137
337 988 1018
480 989 6394
372 990 5212
644 991 2286
159 992 8526
301 993 473
419 994 6591
43 995 1671
395 996 7257
871 997 298
834 998 235
826 999 8426
0 548 1990
56 545 3477
67 960 9746
124 820 6667
129 928 4641
135 396 2168
154 397 17
167 623 2261
174 523 6839
177 300 2503
186 234 9352
188 900 60
201 247 2334
218 61 3032
221 504 8133
224 454 4897
226 351 752
228 971 5270
229 523 3544
237 192 1176
240 685 1896
244 839 5217
256 586 7059
258 842 2530
260 507 8921
261 649 4670
262 7 5095
265 982 8678
269 759 9507
270 528 5043
271 640 3539
277 543 1343
280 88 6449
281 654 4470
287 820 3664
288 448 4905
290 386 2957
291 28 1032
292 148 416
296 467 320
297 307 3417
298 803 1085
308 637 3963
310 673 2747
311 40 7342
320 997 1883
322 544 1976
323 130 4339
326 593 2826
327 975 1948
329 632 3181
331 538 3677
332 992 5924
335 28 976
336 687 2392
340 642 2437
341 76 4098
348 767 3459
350 893 3460
356 106 8093
361 37 5078
364 793 6653
366 39 9329
369 449 8624
370 457 7345
371 295 4045
374 610 7775
377 350 1581
379 334 4794
381 822 53
382 522 7284
383 329 5135
386 553 6082
387 432 327
391 641 4
394 349 3246
397 277 8664
398 849 4739
400 243 7736
401 378 497
403 23 8599
408 49 6897
409 269 2539
412 313 4742
416 522 9806
417 891 4879
424 557 5661
425 973 7300
429 49 677
435 47 2728
438 241 7239
440 43 1120
442 578 1671
444 492 1258
445 161 4503
447 953 7045
448 994 4846
449 233 9706
450 417 8048
451 701 7154
452 597 5172
453 814 6843
454 199 4154
456 501 1963
457 301 3873
462 347 1315
463 618 6108
465 997 5248
466 263 6089
468 484 6195
469 559 9018
470 473 6183
471 156 8690
473 784 1956
475 497 678
476 149 3582
479 924 9191
481 391 5463
483 833 5745
484 154 1125
487 687 3447
488 815 9927
490 515 1678
491 248 5606
494 358 8012
497 846 2229
498 653 2672
499 684 2518
501 710 2885
503 357 9571
506 366 2190
508 870 4540
518 820 1748
519 785 6947
520 340 5576
523 646 8905
530 304 9724
531 596 589
532 415 1723
533 66 8991
535 272 3194
536 943 263
537 94 6790
542 542 4034
544 721 2274
545 0 5030
547 995 3569
551 82 8334
552 919 4189
553 176 2935
555 169 7253
557 161 8010
558 412 4947
562 551 4974
565 642 2073
566 426 8980
567 475 7499
568 344 7646
569 749 3574
570 64 4595
571 180 6867
573 211 6408
575 593 8125
576 146 5176
577 777 6589
578 449 4446
580 465 4669
581 681 4527
583 737 6298
586 957 7298
587 140 3712
588 432 453
590 658 7231
591 944 4088
593 791 5048
594 759 7268
597 178 1041
598 906 381
599 661 8839
600 903 8372
601 218 7392
602 385 6019
603 738 4324
604 142 6027
605 143 7543
606 354 3666
607 422 6637
608 198 3690
610 885 4342
611 865 274
612 585 5009
614 135 3471
616 693 3879
617 768 4166
618 468 4986
619 725 7579
620 915 440
621 887 5046
622 588 3166
624 924 7997
625 158 4313
627 31 2862
628 200 5473
629 690 3039
630 227 1527
631 621 4171
632 875 8996
633 801 2934
635 490 5645
636 499 1408
637 456 2999
638 768 9127
639 707 4386
640 711 1304
641 986 6924
642 178 3590
643 876 8015
645 661 3584
646 190 1854
647 20 5147
648 392 2204
649 52 30
650 771 7254
652 634 9487
655 641 5386
657 461 7012
658 69 6600
659 936 8418
660 162 9487
661 229 1678
662 592 3964
663 474 1699
664 710 3378
665 579 3126
666 587 8548
667 700 1772
668 842 371
669 529 5087
670 43 5717
671 546 7663
674 144 4666
675 217 5926
676 506 1185
677 51 9394
678 868 6776
679 706 5086
680 641 9644
681 296 8341
682 518 4630
684 206 2503
685 727 349
688 353 2158
689 890 5348
690 931 8953
691 204 9990
692 317 5127
694 171 2443
695 462 859
697 906 7472
698 727 6073
699 974 4628
700 593 2593
701 861 6176
702 853 6373
703 585 5314
704 115 3021
705 412 6729
706 379 9983
707 296 6406
708 886 708
709 908 7348
711 22 5920
712 419 6062
714 847 3956
715 449 9396
717 456 1155
719 459 7696
720 347 7719
721 963 3002
722 733 8520
724 972 6725
727 243 9299
728 422 1241
729 81 9875
730 846 2274
731 786 8679
732 136 1729
733 534 9525
734 78 3398
736 207 7405
737 893 1275
738 395 6701
739 642 3240
740 265 1955
742 160 2673
745 889 8731
746 728 9993
747 747 3723
748 694 2680
749 745 8499
750 420 528
751 71 7925
753 693 6753
754 610 757
755 910 1121
757 672 8004
758 33 9225
763 367 1885
766 438 9832
768 840 455
769 254 7238
770 447 6846
772 465 6788
775 7 7360
776 683 3009
777 181 5222
779 46 1868
780 279 407
781 495 1732
782 59 5465
783 948 4097
784 179 662
788 577 1834
789 564 2803
790 838 3447
791 137 2941
792 763 140
793 860 1592
794 796 3664
795 268 2307
796 394 7036
797 214 7333
800 449 4272
801 373 2864
802 169 5698
803 492 7065
804 296 923
805 879 5847
806 966 5098
807 459 9372
808 143 5936
809 684 4792
810 608 8619
812 881 6892
814 137 5036
815 433 491
816 595 8853
818 641 4847
819 581 2039
821 825 7373
822 446 4437
823 156 8883
824 557 590
827 933 5989
828 603 6611
829 422 4283
830 421 885
831 390 3334
832 837 1622
833 878 6503
835 369 9783
836 496 3910
837 702 26
839 138 9873
841 640 4707
842 986 9612
845 854 5524
846 349 7325
848 362 5288
849 211 5812
850 16 4013
851 552 9032
852 716 1848
853 975 4321
854 918 8228
855 974 1964
856 870 6495
857 120 1323
858 837 4554
859 629 5553
860 84 863
861 209 9818
862 216 6380
863 914 868
864 516 4333
866 375 1628
867 445 2697
868 200 2018
869 486 7973
872 428 3618
874 67 1570
875 526 8871
876 403 2343
877 863 6385
878 572 5575
879 607 9572
880 128 1828
881 257 1434
883 448 321
884 319 9862
885 266 4235
886 868 4564
887 355 7772
888 718 3717
889 782 2007
891 972 9071
892 133 3272
893 426 6474
895 372 585
896 546 2224
897 837 8837
898 914 7240
899 226 228
900 464 2460
902 155 5623
903 816 2166
904 165 9896
905 289 2738
906 375 5290
907 901 3919
908 668 5680
909 65 7577
910 539 3394
911 747 5586
912 941 1707
913 262 7465
914 512 7922
915 484 9139
916 49 8450
917 182 4495
918 530 2599
919 188 9593
920 66 1939
921 665 7385
923 163 7719
924 641 6039
925 373 7476
926 902 2351
927 760 878
928 209 9822
930 512 3192
931 536 8702
932 189 6230
933 531 8345
935 448 1975
936 987 4468
937 56 3673
938 567 181
939 719 5170
940 119 7922
941 692 8688
942 287 3498
943 692 7789
944 956 5386
945 868 9511
946 983 5151
947 71 2932
948 128 4413
949 614 725
950 706 2223
951 900 2600
952 156 4080
953 501 1469
954 845 1283
955 486 3179
956 432 960
957 472 1978
960 215 3175
961 109 6454
962 20 104
963 618 4388
964 329 2770
965 899 1255
966 977 5318
967 307 2428
968 703 3781
970 954 6540
971 917 1926
972 723 9908
973 165 8476
974 665 4065
975 995 8266
976 188 9775
977 103 928
978 176 7669
979 285 9212
980 582 3890
981 559 305
982 134 6606
983 791 6187
984 846 8679
985 826 7610
986 153 2409
987 966 3318
988 772 3309
989 984 5294
990 934 2301
991 666 8661
992 268 5185
993 411 4187
994 618 7296
995 922 2744
996 846 2163
997 841 6319
998 717 9842
999 784 4091
343 10 2151
951 753 5377
789 233 4095
404 10 2808
878 568 8502
683 698 8777
745 326 1724
181 55 8872
583 804 4001
119 41 6614
211 49 7541
781 440 1305
839 373 7109
222 101 3154
157 112 2174
812 113 8097
345 805 1622
136 228 5907
778 590 3504
151 751 4398
972 96 4943
20 488 5841
843 543 4668
679 47 8326
398 55 729
66 947 9837
833 437 4029
872 549 9507
371 784 8881
854 756 3086
341 330 1732
17 834 5409
669 887 9509
434 429 4816
430 74 8196
78 74 4450
97 285 7846
794 27 5472
910 18 2220
476 303 2887
95 740 3876
578 138 7252
741 950 245
303 919 4598
801 466 3893
242 856 2798
22 270 3769
741 237 8960
639 418 1151
994 173 8733
263 624 8902
709 138 2292
771 146 9313
209 456 1738
911 496 617
2 114 2545
995 313 5488
173 946 4897
324 492 4372
439 258 5293
910 237 9331
332 446 1181
663 304 9494
800 6 1435
457 89 862
420 623 9076
394 597 1921
568 677 3515
130 585 2476
124 614 2617
369 294 8767
729 110 8042
474 311 9953
166 837 4395
692 20 3506
184 960 5797
679 23 3173
968 206 5452
818 669 8541
502 432 760
369 544 9729
266 168 410
602 351 1402
70 531 974
896 131 3651
347 226 9655
248 193 1913
882 107 1446
748 401 7060
783 899 2967
375 746 253
503 256 17
881 205 4719
813 264 588
641 972 68
975 876 2016
71 49 179
770 536 8369
649 64 6512
671 426 8471
605 925 7492
194 337 3434
78 571 6421
391 194 5678
909 674 4313
526 598 5519
259 585 6708
193 623 983
933 236 628
534 254 7083
637 960 7490
756 490 810
373 404 2298
851 175 2150
847 813 8478
263 999 2146
80 941 157
285 995 9868
342 794 706
105 74 7972
213 185 3506
786 766 3790
784 856 823
901 430 449
992 489 1462
220 621 2032
669 526 1845
621 180 3090
108 120 6904
340 869 6579
875 897 2522
817 79 4556
151 479 5485
600 188 2314
98 851 7288
248 660 2288
613 754 6554
709 856 7585
384 234 152
395 846 3704
308 367 3737
66 190 8526
214 979 8793
666 820 6402
297 833 390
475 611 8745
844 414 9670
280 214 6452
636 886 9170
779 25 4510
865 245 984
125 906 5668
547 2 5582
308 435 3064
179 945 7980
88 992 4563
819 661 2487
294 967 8368
864 549 4247
645 722 7596
554 975 6312
638 727 4205
618 85 3453
720 450 1251
557 545 5959
673 174 9323
750 128 8228
82 908 3541
973 651 2275
831 931 3107
918 223 6833
802 347 5571
1 152 9327
336 203 3118
86 158 3636
550 349 1973
755 694 8741
343 248 7758
380 330 6479
723 359 7202
616 103 4842
148 548 8326
828 690 2530
714 238 8965
658 66 1478
370 630 4756
172 5 4379
798 395 8383
966 472 1033
253 702 8449
223 423 9805
442 281 8883
940 19 2374
478 529 3795
449 591 1901
37 316 2251
923 951 7258
133 233 7196
774 797 1060
322 540 822
712 46 4064
730 927 8712
774 884 6701
35 536 9355
810 207 3622
419 381 6825
748 928 4543
540 432 8761
483 283 4398
793 126 1211
346 911 4757
467 30 6593
962 960 3311
927 678 1922
739 875 7375
623 363 5959
372 873 4052
541 817 5920
515 307 3958
701 231 5325
215 257 6946
444 80 3507
774 731 8744
548 514 6615
497 789 3117
640 911 7893
115 756 8200
23 320 7934
821 460 986
746 128 847
484 55 5266
705 262 265
42 604 4984
623 646 6207
83 28 3431
976 414 4583
293 438 4790
352 621 865
806 129 6206
239 756 6958
497 731 8334
958 453 9775
888 91 9603
312 146 4429
664 468 3378
526 310 7518
756 553 8754
237 131 3701
577 612 567
598 107 4008
257 806 4948
56 140 8047
688 341 5480
6 117 6028
742 668 6057
293 867 5181
313 364 8487
521 633 9469
703 706 1559
187 883 334
452 176 8932
977 365 9365
924 312 3199
927 796 4279
821 385 4559
759 489 6144
350 355 3692
425 488 5629
923 441 7996
786 533 6838
135 410 8816
374 251 377
248 417 9556
417 518 9459
569 791 2751
640 854 9340
919 679 9679
884 33 7199
849 891 2561
230 858 5973
390 565 4929
178 170 6687
900 547 5394
370 718 2794
1 447 8597
518 496 1133
694 442 1090
466 477 4604
491 771 708
796 486 4868
788 760 3711
950 105 610
796 955 2494
655 90 521
25 596 7783
304 781 5590
711 248 7260
77 366 3882
613 858 8910
759 670 2318
248 915 2948
645 350 4351
39 642 3894
455 990 3603
778 369 1720
853 592 799
519 328 2466
75 434 2506
284 99 8356
127 30 3668
949 877 1307
221 234 3575
307 519 2421
438 131 4151
554 71 1174
53 420 6241
419 100 8762
661 473 448
705 687 9618
963 80 3948
303 392 7143
72 198 9242
597 835 5053
301 672 9018
776 804 4606
617 1 7765
760 958 2725
424 683 3770
332 256 3491
865 599 8155
594 227 9542
585 184 3013
40 65 3945
782 829 1146
399 320 2617
430 97 1655
878 672 2238
712 836 551
598 820 5936
135 208 3877
833 91 5235
223 989 3501
110 728 568
434 227 7109
361 167 6942
707 484 3937
97 823 6513
73 469 4840
14 35 5246
875 784 8489
506 862 8431
447 918 7226
346 367 5659
546 339 4495
158 850 3286
451 767 7380
407 292 4156
376 253 9731
302 878 5215
809 697 4269
419 86 3078
413 829 2132
863 262 1837
397 477 217
460 6 2426
634 161 5729
839 972 6652
340 659 2143
242 874 3896
854 206 5875
544 592 4163
887 442 891
315 281 6501
640 8 2891
663 290 7948
350 990 2259
277 518 740
149 997 8241
325 555 7003
616 760 6668
821 601 2921
9 552 1531
648 663 2407
4 644 1809
701 3 2483
658 230 9718
463 137 4563
490 969 4056
960 955 2914
769 361 2238
179 674 1131
563 660 9953
979 431 1253
667 925 6987
987 270 7110
236 121 8667
206 174 2023
880 877 2492
874 562 1486
981 622 9927
624 392 8956
214 363 1029
138 582 9360
610 257 9697
1 498 1864
371 453 5908
364 765 4528
632 301 7577
412 615 6650
116 735 3729
737 769 5121
993 170 5769
984 191 3563
653 425 8991
799 229 4096
86 180 9334
750 846 2569
619 845 4130
47 165 7126
109 704 1414
617 112 4954
429 905 2793
38 951 2748
444 408 5131
891 887 7138
689 481 7957
338 721 3503
675 729 5927
94 751 6105
71 898 9345
551 707 2253
998 921 4273
455 575 5776
355 749 6554
445 533 4836
374 522 8875
738 95 243
589 548 5246
444 795 8826
7 374 4765
288 369 2831
580 952 3852
21 457 8245
960 543 9004
445 315 9646
170 531 7303
732 867 5800
16 757 9113
721 726 2456
7 343 2519
939 455 7452
96 226 5803
380 466 8578
761 780 7593
481 399 8938
834 965 2094
322 752 4737
5 447 2913
799 821 260
118 963 5488
407 711 7827
203 40 7840
315 309 2067
706 835 8514
627 625 7916
519 477 968
52 814 7395
223 803 5658
753 561 7930
415 762 5478
785 225 3247
145 128 1459
368 281 3
216 324 3663
238 177 9172
582 354 5392
418 640 645
136 819 6293
94 884 4154
953 977 4039
684 874 5629
436 631 3181
836 55 8896
883 398 19
815 464 741
705 562 1023
697 190 7881
905 288 142
820 505 6420
441 451 3418
227 809 4485
794 704 2359
157 742 2683
406 704 5799
256 410 2852
622 598 2207
820 718 5751
466 984 4955
271 217 2228
858 555 4651
72 694 9274
852 538 8806
464 8 3043
107 892 6511
702 272 1180
74 902 7130
997 578 9135
307 478 7957
970 897 1834
926 985 8061
224 640 7201
470 875 8996
623 671 381
303 746 8357
909 208 2830
307 687 8280
631 137 3975
773 976 7664
702 775 2263
312 203 7124
534 978 8904
124 913 8298
397 824 421
