1000 250250
81 322 2563
255 323 7719
316 324 4314
306 325 7217
143 326 6079
42 327 7235
235 328 4008
60 329 7658
148 330 5795
299 331 3631
58 332 6476
36 333 9822
294 334 566
96 335 808
222 336 6568
112 337 9096
287 338 2756
303 339 8547
184 340 8368
111 341 8253
77 342 6432
262 343 4451
82 344 272
149 345 3132
327 346 6351
188 347 6882
329 348 9889
164 349 7591
249 350 4335
345 351 4163
155 352 1116
177 353 6923
103 354 6554
282 355 9177
167 356 9636
268 357 1014
116 358 8570
232 359 1322
229 360 8503
36 361 4668
260 362 5016
350 363 9703
24 364 2503
306 365 2722
273 366 7296
241 367 2454
310 368 8526
238 369 1850
187 370 5791
208 371 7106
6 372 9319
277 373 9265
240 374 2719
268 375 6038
322 376 9690
142 377 960
57 378 8008
30 379 9227
72 380 7453
191 381 8532
249 382 3329
151 383 3741
362 384 6265
224 385 4195
273 386 8800
71 387 5723
135 388 3839
372 389 8153
253 390 2732
340 391 5968
366 392 6975
24 393 1129
362 394 7320
10 395 4635
33 396 4374
70 397 7583
37 398 2171
235 399 4097
361 400 9207
391 401 1892
237 402 3158
287 403 1515
36 404 6118
145 405 613
242 406 6296
236 407 4290
328 408 1442
215 409 8834
364 410 4976
57 411 2270
334 412 1255
77 413 7571
405 414 4255
80 415 271
297 416 9108
50 417 2200
243 418 7693
289 419 3334
323 420 4253
21 421 8974
184 422 666
180 423 4932
249 424 1533
412 425 7827
144 426 9031
221 427 5317
10 428 6172
238 429 4888
278 430 3569
82 431 3171
282 432 219
120 433 7352
280 434 8740
194 435 8746
262 436 2564
105 437 6747
385 438 8890
50 439 837
378 440 1104
198 441 3959
425 442 6339
289 443 3056
389 444 3907
212 445 898
204 446 3517
345 447 7160
446 448 6032
7 449 9158
56 450 5666
320 451 2436
71 452 29
390 453 5623
71 454 1550
197 455 554
190 456 1110
74 457 8618
84 458 7081
295 459 4684
28 460 2449
322 461 5899
156 462 784
327 463 180
215 464 2156
34 465 7546
66 466 640
26 467 1693
173 468 1101
148 469 2656
448 470 9012
321 471 8140
16 472 9926
238 473 8629
133 474 6038
242 475 2705
210 476 4373
139 477 5781
340 478 2212
209 479 9696
431 480 328
115 481 8052
29 482 7675
333 483 3964
205 484 3906
435 485 2645
1 486 9179
18 487 1389
338 488 7297
198 489 7585
382 490 5634
32 491 899
393 492 8112
148 493 6382
200 494 9691
181 495 9451
345 496 8555
378 497 3258
233 498 5916
25 499 1476
3 500 831
162 501 713
439 502 5757
204 503 3376
414 504 6921
219 505 3632
349 506 5732
450 507 1848
106 508 4104
414 509 538
475 510 8043
442 511 2054
231 512 2392
390 513 3166
130 514 2190
392 515 7931
212 516 6480
483 517 79
221 518 2022
106 519 2328
1 520 2671
79 521 8696
3 522 5186
452 523 9047
269 524 821
478 525 2825
388 526 929
255 527 2380
197 528 2351
94 529 9529
98 530 7818
216 531 2266
8 532 8033
18 533 24
236 534 5102
326 535 4808
366 536 3440
143 537 4158
15 538 158
444 539 8570
226 540 5688
2 541 7004
462 542 9752
465 543 6793
494 544 2437
400 545 9117
322 546 4678
347 547 4490
334 548 2968
471 549 9057
512 550 5763
425 551 7227
201 552 1628
16 553 7967
547 554 4182
411 555 5323
386 556 5879
50 557 1156
266 558 573
465 559 3190
66 560 4830
228 561 936
301 562 5529
55 563 8589
62 564 9182
405 565 8270
350 566 8704
266 567 667
446 568 253
239 569 8209
256 570 4996
23 571 8848
570 572 3992
218 573 5510
565 574 4036
174 575 6863
171 576 5688
540 577 2387
61 578 3591
422 579 7499
64 580 2480
438 581 9895
58 582 8358
428 583 4034
345 584 3707
344 585 8112
27 586 3127
271 587 3719
471 588 3623
487 589 7971
510 590 3302
139 591 7183
187 592 7087
497 593 9375
115 594 6391
500 595 5151
485 596 6463
513 597 6053
109 598 5203
560 599 525
594 600 7131
47 601 7504
594 602 7230
14 603 9490
571 604 9800
32 605 2344
47 606 4979
255 607 103
134 608 96
273 609 5358
226 610 8852
344 611 587
501 612 9783
150 613 2694
544 614 7578
491 615 2417
557 616 9429
187 617 5709
547 618 1195
346 619 5220
181 620 9321
107 621 4247
213 622 8080
265 623 1485
343 624 3980
299 625 4347
175 626 653
72 627 9144
174 628 5792
79 629 3743
405 630 4014
574 631 9177
62 632 4922
515 633 893
237 634 8003
217 635 3574
632 636 5959
636 637 9728
541 638 5969
154 639 6243
582 640 6540
379 641 2845
71 642 2840
255 643 5714
584 644 9570
57 645 431
97 646 1060
104 647 3889
520 648 8619
528 649 853
21 650 5344
185 651 9484
580 652 5561
103 653 1568
586 654 6327
102 655 8306
180 656 584
332 657 5738
396 658 8699
282 659 5064
245 660 7333
380 661 825
270 662 1631
435 663 3011
218 664 136
306 665 257
72 666 7988
152 667 8390
328 668 6021
393 669 8287
640 670 4123
220 671 6408
354 672 1531
72 673 1127
67 674 3879
75 675 4240
354 676 3229
12 677 4557
299 678 8854
387 679 4437
114 680 1239
291 681 9317
368 682 1923
551 683 9041
72 684 7144
643 685 841
453 686 2591
382 687 689
512 688 1147
61 689 9106
119 690 787
570 691 2027
10 692 8513
90 693 7741
127 694 425
328 695 8892
49 696 2022
165 697 8923
541 698 5241
279 699 5878
386 700 5386
255 701 2019
155 702 7216
544 703 5122
503 704 2416
424 705 9484
193 706 2222
251 707 489
535 708 8107
584 709 3093
29 710 8475
430 711 9645
453 712 719
616 713 7209
651 714 788
474 715 5976
4 716 8478
147 717 3524
549 718 7726
528 719 760
138 720 544
315 721 3458
689 722 9287
472 723 3578
549 724 9543
210 725 239
464 726 9941
444 727 5535
629 728 2149
81 729 2571
443 730 5567
101 731 5566
330 732 4942
54 733 5767
77 734 3098
307 735 4803
292 736 5089
161 737 4226
93 738 8539
684 739 7809
614 740 9283
523 741 1225
178 742 2449
170 743 2326
157 744 9788
187 745 8130
234 746 1908
341 747 1120
179 748 3470
620 749 5338
323 750 4561
476 751 483
187 752 8235
88 753 1542
659 754 3414
428 755 12
471 756 1433
75 757 6217
247 758 699
335 759 7381
484 760 6486
331 761 2639
233 762 5381
465 763 11
208 764 7211
721 765 5188
328 766 1621
258 767 2771
641 768 4188
448 769 5229
251 770 4900
315 771 7144
443 772 3830
660 773 4400
683 774 8364
449 775 2647
98 776 8801
293 777 2833
2 778 4481
633 779 5741
232 780 7918
602 781 2494
252 782 6079
114 783 4909
492 784 4716
475 785 2622
53 786 6468
635 787 3184
138 788 6513
282 789 5070
655 790 492
697 791 977
163 792 9981
638 793 2233
85 794 7065
353 795 2739
640 796 4992
164 797 9226
278 798 9065
457 799 749
742 800 5808
785 801 4968
486 802 8267
53 803 8091
104 804 7584
239 805 3921
119 806 1418
11 807 755
774 808 6569
145 809 1382
21 810 8543
463 811 5732
37 812 4403
191 813 411
118 814 6084
373 815 7930
41 816 478
86 817 7765
322 818 5568
568 819 3827
708 820 1444
77 821 9532
147 822 3183
41 823 3853
3 824 3643
155 825 4538
86 826 6836
460 827 8683
560 828 2497
734 829 5081
481 830 5058
94 831 6861
630 832 2698
661 833 49
741 834 6475
814 835 2468
752 836 4415
828 837 5043
493 838 9465
336 839 1904
835 840 3693
420 841 7807
133 842 9081
205 843 8302
410 844 9684
57 845 4936
416 846 2383
566 847 532
353 848 7459
511 849 7625
155 850 3887
343 851 1362
512 852 2744
234 853 29
444 854 8
172 855 5896
64 856 4122
254 857 3721
691 858 5103
196 859 7124
660 860 9004
702 861 5680
750 862 1999
110 863 141
347 864 1973
162 865 5244
575 866 6722
359 867 379
665 868 7991
134 869 7570
361 870 569
579 871 4084
738 872 8391
65 873 7265
87 874 2640
621 875 1163
685 876 4588
363 877 6069
830 878 2454
558 879 1545
210 880 3001
153 881 2724
215 882 5393
862 883 6216
530 884 4799
685 885 1516
13 886 3369
783 887 3228
276 888 5786
185 889 8344
856 890 9329
379 891 7128
753 892 4989
828 893 9647
646 894 6989
396 895 7528
877 896 5317
38 897 21
560 898 6552
449 899 8779
487 900 6046
786 901 8948
29 902 3049
528 903 8144
281 904 4828
714 905 5699
829 906 6442
151 907 4221
477 908 6405
563 909 4178
386 910 1622
80 911 893
289 912 6305
500 913 6237
111 914 2080
531 915 4635
416 916 384
541 917 2830
5 918 3140
331 919 4584
870 920 5305
217 921 7269
576 922 9393
348 923 5489
422 924 777
713 925 3776
344 926 6246
257 927 3370
880 928 1686
130 929 7581
503 930 7344
71 931 2533
635 932 7150
860 933 9864
771 934 8031
777 935 425
458 936 3948
156 937 1994
682 938 9989
312 939 3765
245 940 3778
363 941 8724
737 942 3731
924 943 5350
625 944 7383
867 945 9272
565 946 3708
19 947 5998
444 948 3678
291 949 8532
410 950 5458
271 951 190
275 952 8729
50 953 8067
450 954 5450
385 955 7164
81 956 7678
285 957 7998
2 958 2034
214 959 1431
642 960 2514
573 961 6389
380 962 298
823 963 7988
231 964 9973
841 965 2339
192 966 4491
256 967 7880
144 968 6801
120 969 2633
637 970 9179
869 971 9158
247 972 4097
167 973 9479
639 974 4321
97 975 6792
659 976 8518
972 977 8660
437 978 37
496 979 2633
243 980 5784
798 981 3252
474 982 4030
602 983 3136
704 984 1067
63 985 7928
363 986 8295
970 987 8218
529 988 1635
879 989 2858
226 990 2087
473 991 9385
191 992 9420
542 993 4207
753 994 4921
791 995 9033
78 996 5054
422 997 326
856 998 6812
477 999 5707
0 335 379
43 960 8863
51 20 2919
76 212 2025
89 513 3392
100 846 247
113 566 6298
121 922 2944
124 577 8217
128 322 7229
129 444 5567
137 663 2132
141 525 2748
166 268 8537
169 514 3924
183 771 3257
195 909 8372
199 28 7065
206 189 2222
207 89 1257
211 585 9364
223 628 9476
225 813 1529
227 322 5822
230 322 4410
246 81 4629
248 418 11
250 750 5663
261 323 9072
263 998 2802
264 347 4825
267 588 7472
272 239 5937
274 609 6345
283 765 2230
286 258 7940
288 58 8725
290 594 5088
296 263 8114
298 720 638
300 78 7662
302 834 6594
304 614 6769
305 791 2161
308 247 6070
309 315 2196
311 208 7874
313 81 3507
314 349 2314
317 929 4628
318 882 385
319 753 3373
324 876 6995
325 838 2029
337 645 7303
339 856 9753
342 913 2587
351 430 6113
352 267 7148
355 350 5046
356 73 1607
357 578 9368
358 838 6365
360 288 7737
365 312 9831
367 135 7316
369 169 1865
370 832 621
371 442 3082
374 68 7035
375 328 4431
376 915 1560
377 313 9674
381 663 2440
383 743 1824
384 383 7780
394 905 5729
395 552 146
397 982 5074
398 424 8839
399 49 7266
401 97 7107
402 787 2661
403 898 6581
404 66 1218
406 853 2712
407 959 5089
408 978 2604
409 420 7349
413 395 3512
415 422 6675
417 139 5087
418 360 4414
419 802 8343
421 163 2312
423 129 7189
426 628 6846
427 480 5248
429 777 4416
432 0 8616
433 521 2766
434 791 9315
436 19 9305
440 688 506
441 10 159
445 202 2301
447 128 2863
451 884 1254
454 122 5696
455 240 756
456 654 2481
459 163 7579
461 546 9880
466 584 9243
467 204 6012
468 412 760
469 217 2923
470 48 9215
479 813 8734
480 616 2725
482 703 8100
488 37 2114
489 612 6190
490 966 491
495 354 3185
498 301 7359
499 102 4147
502 74 262
504 498 6023
505 460 2003
506 598 6927
507 801 4492
508 477 7291
509 811 9071
514 374 1854
516 837 6130
517 923 2068
518 413 5845
519 585 696
521 706 4369
522 480 1954
524 277 1694
525 350 8612
526 309 5305
527 140 1170
532 783 7436
533 209 7342
534 470 9087
536 444 3344
537 120 4690
538 808 2171
539 211 2391
543 80 453
545 609 4166
546 804 1527
548 621 1327
550 822 1821
552 290 6457
553 917 3998
554 288 5271
555 335 8992
556 12 7494
559 545 6
561 191 6526
562 84 1771
564 604 3583
567 552 4432
569 876 4199
572 506 1852
577 388 7661
578 703 2053
581 487 3245
583 607 3012
585 408 9274
587 667 9841
588 940 1221
589 386 1092
590 301 5652
591 724 8864
592 113 5985
593 813 2702
595 612 223
596 65 3845
597 445 7299
598 623 8934
599 742 7915
600 83 247
601 722 4095
603 836 9199
604 410 3683
605 143 7186
606 182 7032
607 767 803
608 693 1843
609 124 9435
610 252 2894
611 233 1818
612 228 8988
613 441 3306
615 403 3345
617 842 8415
618 154 2536
619 346 9321
622 610 5653
623 511 2929
624 693 299
626 84 9200
627 873 7039
628 829 5619
631 79 3833
634 831 5956
644 71 7557
645 482 1345
647 695 9808
648 448 3636
649 225 8577
650 716 2189
652 877 9136
653 784 7620
654 854 5289
656 732 8436
657 820 3184
658 618 7280
662 707 1994
663 4 3253
664 424 39
666 386 280
667 633 8359
668 700 929
669 723 1501
670 498 1826
671 693 3315
672 816 4571
673 738 3243
674 414 2776
675 959 825
676 157 6826
677 222 6408
678 623 7680
679 580 8351
680 995 6331
681 768 8801
686 341 7529
687 840 4525
688 100 3393
690 194 7810
692 35 2285
693 917 7279
694 854 688
695 954 5169
696 870 5114
698 954 7461
699 318 8659
700 535 5803
701 775 3640
703 898 5863
705 450 719
706 491 9092
707 108 3508
709 255 3464
710 166 381
711 768 1132
712 854 6102
715 568 5722
716 544 996
717 474 821
718 841 5324
719 936 1774
720 308 8903
722 84 922
723 759 8024
724 357 8509
725 632 2484
726 349 7674
727 612 8879
728 5 7673
729 449 2879
730 869 8943
731 844 3313
732 819 1392
733 695 6931
735 340 1450
736 563 1382
739 953 7787
740 329 9275
743 17 2176
744 172 1468
745 668 3730
746 567 8484
747 787 7700
748 245 5090
749 262 6218
751 490 1625
754 583 7916
755 659 3176
756 491 7303
757 51 2690
758 563 7360
759 857 9736
760 721 106
761 601 2964
762 577 8189
763 583 1031
764 746 5000
765 195 5597
766 5 3766
767 617 7058
768 816 5782
769 344 2395
770 939 738
772 808 7452
773 903 5338
775 362 8151
776 22 545
778 223 5745
779 662 9129
780 138 6735
781 19 8326
782 285 4359
784 853 2699
787 991 3573
788 314 8399
789 615 7620
790 218 6286
792 227 1177
793 85 623
794 682 1696
795 933 5663
796 196 7922
797 882 1284
799 485 8382
800 787 3330
801 885 5423
802 678 5432
803 212 4352
804 199 8324
805 590 6531
806 242 4999
807 256 8729
808 15 6075
809 773 4228
810 864 8513
811 995 9560
812 788 1971
813 992 1522
815 33 3680
816 479 4183
817 905 3603
818 716 3801
819 673 3759
820 538 9345
821 503 7011
822 894 8078
824 927 2224
825 846 4422
826 560 1681
827 401 8010
831 283 7985
832 160 5092
833 973 7533
834 848 9695
836 44 5136
837 302 5469
838 662 4682
839 801 834
840 759 7090
842 449 3791
843 2 3373
844 162 5069
845 264 4814
846 933 530
847 909 7151
848 300 4011
849 373 2844
850 84 8054
851 975 7084
852 545 1860
853 142 4783
854 607 7814
855 916 8638
857 832 1319
858 830 2060
859 593 4450
861 429 5674
863 600 4991
864 333 5870
865 568 6161
866 297 7949
868 523 3448
871 944 2416
872 895 7244
873 154 9518
874 315 9693
875 708 5855
876 443 1779
878 941 5431
881 616 9900
882 552 1669
883 699 7100
884 440 3303
885 930 1992
886 591 5573
887 363 1932
888 696 4428
889 701 6857
890 739 9536
891 88 6826
892 331 6409
893 846 1834
894 789 7005
895 161 3892
896 967 5547
897 522 2478
898 655 3991
899 883 8733
900 998 2588
901 450 6532
902 336 1346
903 852 9959
904 958 9865
905 862 3558
906 483 6231
907 604 665
908 596 1351
909 20 4742
910 138 7567
911 854 1902
912 548 9697
913 306 9992
914 362 1083
915 122 283
916 219 5915
917 83 3667
918 937 4470
919 648 607
920 39 8080
921 869 6009
922 313 2096
923 328 9673
925 814 5119
926 895 4666
927 266 1764
928 856 9279
929 264 587
930 787 9588
931 463 3082
932 403 4840
933 171 9175
934 914 4979
935 336 8136
936 907 1000
937 798 5614
938 968 4041
939 126 368
940 518 7165
941 344 1647
942 426 5762
943 14 6862
944 795 3975
945 253 1765
946 890 8170
947 538 2504
948 52 6391
949 132 2530
950 715 9120
951 323 1943
952 589 283
953 893 3480
954 952 3976
955 297 6698
956 656 7216
957 460 9830
958 416 9337
959 152 271
960 690 6444
961 78 8525
962 557 3338
963 814 3732
964 739 4052
965 803 9501
966 956 6003
967 74 7853
968 19 6646
969 243 3487
971 439 7628
973 311 5609
974 228 1032
975 982 6148
976 216 9224
977 487 583
978 601 1918
979 427 5899
980 12 6698
981 184 2704
982 655 6823
983 980 9368
984 813 9619
985 461 2576
986 254 1107
987 581 4134
988 754 6183
989 775 9660
990 929 6327
991 613 3104
992 655 8294
993 0 7568
994 333 1943
995 137 8702
996 898 4569
997 850 1798
998 363 3835
999 184 7906
650 632 4490
744 590 1406
943 337 3046
789 484 1070
716 496 3969
683 62 6298
772 128 4703
838 742 8484
502 364 1101
798 115 6104
376 990 169
733 404 8659
439 273 1060
749 263 4904
467 888 5122
161 834 1423
40 678 754
352 961 8509
489 274 2508
61 321 7128
576 320 7105
781 32 7410
813 138 2050
413 990 447
528 228 7654
529 775 9058
116 874 7404
356 486 3597
471 522 8540
83 256 7699
225 261 7886
223 546 9132
261 961 2879
517 502 8647
949 111 4249
316 823 6929
691 393 2030
473 601 6566
652 385 6939
508 561 3419
1 546 3328
225 934 4114
609 826 919
12 13 3710
886 827 481
785 38 8116
391 409 3278
879 682 8839
896 65 7017
262 831 5350
824 162 8556
78 777 1058
386 362 8919
928 193 8961
263 161 2030
228 476 9818
385 486 9908
700 132 9539
228 738 3017
315 873 9892
50 477 1696
993 36 2005
652 216 8685
986 714 947
595 397 1985
149 740 538
268 718 3813
231 291 4804
834 395 4980
910 398 9049
909 844 3494
563 108 2601
731 511 2756
625 399 3904
727 276 3854
1 168 9143
614 910 945
161 820 8992
618 608 523
459 18 5790
939 443 8882
724 144 579
358 952 5827
358 896 6478
738 741 2636
35 239 876
226 113 3430
553 601 3624
174 251 9127
592 836 4739
135 407 3521
904 948 2039
817 891 936
943 995 3535
536 388 2542
66 924 9276
550 256 4335
205 283 3805
614 69 8919
348 903 296
257 542 7586
274 683 6107
559 418 298
700 538 2823
670 623 2604
434 436 1146
906 178 8385
177 187 7284
31 953 706
316 331 6168
241 326 4632
456 1 1857
461 213 2384
429 171 4458
770 716 3760
239 11 8835
182 890 1753
709 405 4744
539 690 2360
623 863 3225
982 207 8670
790 157 5346
310 744 6685
768 23 8319
571 74 5379
967 158 9953
370 508 7146
448 606 5821
727 2 9994
44 297 8097
793 625 6980
320 163 58
362 139 6110
536 799 3549
920 311 9123
976 46 6766
921 866 6417
924 255 8178
79 646 8388
143 229 7012
742 621 8314
917 1 7112
816 916 5721
570 680 5900
290 877 1202
946 572 3438
157 528 7520
475 649 3909
384 460 8392
324 240 7150
662 326 5797
606 505 5938
837 618 1382
791 851 3543
305 340 4301
259 955 9411
142 526 633
406 466 866
437 276 1615
841 785 8197
93 151 4898
980 535 5645
358 300 4754
790 470 3482
495 657 692
515 601 6852
262 915 5758
962 275 6254
359 758 4520
357 761 6789
585 975 9440
788 701 8572
214 725 3128
20 380 7464
16 147 2546
807 405 2440
443 945 1236
873 799 6068
690 370 3360
393 937 5754
782 219 1939
181 12 2141
338 102 6015
762 923 4534
378 230 2306
164 570 2044
415 420 5663
590 554 9454
46 844 5561
466 262 3413
832 486 9043
629 183 2551
435 750 1682
263 369 3420
557 530 9955
600 639 6894
31 871 254
464 725 9879
897 722 688
294 251 8008
147 955 2975
835 546 3497
438 665 8552
425 127 889
221 543 8334
290 118 2890
629 232 1302
784 840 536
996 503 7688
273 37 1404
47 6 6482
245 964 7136
663 113 194
249 651 6202
598 67 7499
500 180 9244
703 266 3886
327 750 5620
990 985 3561
139 628 9614
380 286 1552
288 817 367
48 146 1550
996 441 8695
98 96 3010
524 375 7788
721 755 5363
882 612 234
68 716 9881
673 240 6104
846 144 2261
124 642 1894
8 343 5032
959 736 7337
15 244 6412
527 643 1383
817 493 6463
515 158 3419
113 328 6921
678 805 5158
443 943 4643
197 45 9916
376 404 1399
724 424 2472
390 468 3007
670 63 5726
29 852 6380
17 900 2260
585 599 3669
782 541 5140
863 180 2761
280 390 4144
547 907 4284
492 975 730
308 14 7831
180 43 7729
78 535 7407
848 675 1674
455 983 5437
924 978 6256
959 868 724
858 966 2330
992 477 2366
118 340 1679
472 818 5088
193 27 144
496 952 2113
961 568 8284
657 733 7408
110 377 296
652 808 6872
844 388 1066
795 535 7148
360 493 6896
911 167 4793
377 938 3271
128 793 8422
525 562 6981
315 26 2349
526 343 4735
228 359 4514
942 240 4099
980 455 997
706 701 8953
82 362 7995
779 562 2825
159 785 3204
63 245 2168
407 133 7588
121 340 4216
4 958 5426
370 640 2209
969 837 2385
118 682 4910
442 456 4606
272 679 8281
919 874 5140
553 479 9333
794 504 398
815 852 5447
423 353 8944
395 988 5324
46 448 7461
484 526 9189
104 180 5793
176 863 8367
898 506 881
191 731 6072
58 569 1325
277 256 8585
10 302 3089
937 791 6289
477 26 7295
446 841 7654
63 871 2451
85 276 2670
134 100 2250
137 887 9894
551 49 2160
474 26 8572
263 461 1287
501 729 2925
439 436 2980
805 234 4033
588 99 7813
109 268 8468
75 345 4971
35 817 5520
542 698 3742
742 342 3185
21 423 1388
711 575 9663
921 482 9742
828 100 2709
672 867 2625
460 869 5499
512 94 3790
354 733 9493
828 407 9275
103 803 2885
455 293 4577
346 176 6474
603 487 1191
81 164 7007
361 532 6109
238 644 4155
319 313 3745
159 588 204
452 716 1206
717 121 8197
276 707 3409
623 705 2669
252 687 4590
877 155 8341
551 923 2260
413 243 3042
590 236 697
761 583 7121
207 872 5012
906 337 8370
929 700 7457
627 44 8628
572 412 2825
303 524 478
313 437 4888
512 389 3410
470 646 5235
839 161 2390
424 735 6553
936 362 5481
554 393 5339
250 267 4128
538 952 2666
824 152 1375
137 260 3585
227 12 1942
389 937 5975
978 698 9180
163 993 2423
802 353 8814
221 47 5383
672 836 7599
209 30 7434
870 542 6988
532 281 7760
228 670 1194
670 438 552
321 511 5120
297 365 5356
616 779 8196
522 645 7518
465 361 3715
674 817 4814
451 107 1523
295 665 4804
728 444 2503
474 300 3903
942 675 1977
164 721 897
811 781 2552
912 812 3780
625 449 4998
296 452 3057
785 798 4072
397 521 7844
987 8 8773
855 130 3459
810 627 8117
403 281 3046
281 847 2068
291 561 7941
448 452 6671
668 146 5930
133 449 4677
836 593 6534
777 639 978
254 418 3574
776 476 2062
320 413 7376
752 648 2405
236 48 9136
974 704 8457
733 49 4683
539 951 3596
30 417 2764
991 550 9445
147 769 7012
756 452 234
647 821 1256
167 324 5907
918 283 4242
848 154 5352
372 192 4032
951 547 6071
297 941 391
40 42 8772
658 874 8769
454 969 1387
850 337 4685
584 444 4031
234 487 7309
874 137 4952
333 16 5151
248 334 3921
715 187 1393
358 631 8305
912 182 7377
264 343 3641
224 884 8147
144 327 3527
875 607 6101
182 436 7482
793 194 7296
59 311 2817
232 157 8787
350 515 964
569 204 5633
711 297 6966
848 609 8463
954 435 5361
97 325 9385
947 660 7480
993 687 7736
860 152 5709
183 804 1812
419 462 4501
476 494 7140
678 20 6513
133 684 1652
340 66 4134
730 764 8743
779 448 1652
358 266 7794
750 221 4290
514 610 288
220 428 6252
638 374 6982
892 709 7757
119 697 6047
768 655 8655
558 979 4264
510 933 4833
216 7 8049
499 234 71
871 968 407
170 63 5568
753 635 5365
674 220 7935
837 126 6580
925 582 3442
538 279 9734
835 462 6586
772 622 4215
904 369 8111
402 358 2969
349 504 5469
361 551 7146
670 664 4768
88 930 5306
848 532 747
480 334 3896
415 546 1606
266 837 4143
259 584 929
552 29 274
329 767 4902
306 753 9456
412 545 957
720 847 6339
727 76 3301
717 63 5594
397 633 2007
335 431 7213
767 374 9048
